,id,price,property_type,room_type,listing_duration,hosting_duration,calculated_host_listings_count,guests_included,extra_people,availability_365,availability_60,total_amenities,Pool,Family/kid friendly,Dryer,TV,Breakfast,Smoke detector,Free parking on premises,Paid parking on premises,Essentials,Pets allowed,Shampoo,Gym,Suitable for events,Free street parking,Laptop friendly workspace,minimum_nights,maximum_nights,neighbourhood_group_cleansed,number_of_reviews_ltm,reviews_per_month,review_scores_location,review_scores_cleanliness,review_scores_accuracy,review_scores_value,latitude,longitude
797,9464059,70,Townhouse,Private room,863.0,1302.0,13,1,0,147,32,23,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,1125,Central Region,33,2.38,9.0,9.0,9.0,9.0,1.31609,103.85444
798,9464676,80,Apartment,Private room,272.0,686.0,2,15,0,0,0,16,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,2,1125,Central Region,0,0.3,9.0,9.0,9.0,9.0,1.35885,103.84418
799,9466660,60,Apartment,Private room,646.0,1185.0,10,1,15,305,3,25,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,7,1125,West Region,0,0.25,10.0,9.0,9.0,9.0,1.33643,103.73771
800,9476931,60,Apartment,Entire home/apt,756.0,1878.0,1,1,15,357,52,27,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,180,1125,North-East Region,0,0.44,8.0,8.0,9.0,9.0,1.37576,103.90349
801,9480031,259,Apartment,Entire home/apt,312.0,1207.0,10,5,30,298,0,28,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,5,1125,West Region,0,0.07,9.0,8.0,10.0,8.0,1.33509,103.73676
802,9506967,280,Apartment,Entire home/apt,1230.0,2289.0,1,6,20,241,11,38,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1125,Central Region,79,4.57,10.0,8.0,9.0,9.0,1.30418,103.83449
803,9513005,69,Apartment,Private room,1254.0,1433.0,2,2,37,115,11,37,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,3,1125,Central Region,41,2.78,10.0,10.0,10.0,10.0,1.31913,103.86103
804,9519477,219,Apartment,Entire home/apt,455.0,1859.0,1,1,0,0,0,25,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,3,1125,Central Region,0,0.18,10.0,10.0,10.0,9.0,1.27548,103.84517
805,9520655,154,Condominium,Entire home/apt,7.0,404.0,1,1,0,0,0,17,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,2,1125,Central Region,0,0.07,9.0,7.0,10.0,10.0,1.31123,103.88521
806,9523661,240,Apartment,Entire home/apt,1212.0,1473.0,2,5,50,151,41,43,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,90,1125,Central Region,28,2.1,9.0,10.0,10.0,9.0,1.31295,103.88589
807,9532339,85,Apartment,Private room,403.0,796.0,2,15,0,0,0,24,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,7,1125,Central Region,0,0.55,10.0,9.0,10.0,10.0,1.35904,103.84735
808,9532788,68,Apartment,Private room,1262.0,1299.0,7,1,15,295,21,24,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,2,1125,Central Region,64,4.18,10.0,9.0,10.0,10.0,1.28329,103.84251
809,9549665,190,Apartment,Entire home/apt,10.0,121.0,13,1,0,0,0,20,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,30,1125,Central Region,0,0.05,10.0,10.0,10.0,9.0,1.27551,103.84515
810,9549823,210,Apartment,Entire home/apt,0.0,166.0,13,1,0,0,0,20,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,30,1125,Central Region,0,0.02,10.0,10.0,10.0,10.0,1.27527,103.84562
811,9549885,260,Apartment,Entire home/apt,144.0,256.0,13,1,0,0,0,20,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,30,1125,Central Region,0,0.26,10.0,9.0,10.0,9.0,1.27323,103.84563
812,9551814,120,Apartment,Entire home/apt,361.0,1575.0,1,2,30,0,0,22,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,365,1125,East Region,0,0.09,8.0,10.0,10.0,8.0,1.35634,103.9675
813,9552806,148,Apartment,Entire home/apt,1241.0,1258.0,1,2,50,330,25,16,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,30,1125,Central Region,3,0.65,9.0,10.0,9.0,9.0,1.29422,103.82911
814,9555530,41,Condominium,Private room,1092.0,1177.0,2,1,0,0,0,13,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1125,North Region,6,0.53,9.0,8.0,9.0,9.0,1.42571,103.82591
815,9563744,62,House,Private room,1282.0,2381.0,15,2,20,282,9,27,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,3,360,Central Region,22,2.05,9.0,9.0,10.0,9.0,1.31604,103.78136
816,9565472,112,Tourism,Entire home/apt,1301.0,2114.0,1,1,0,262,1,16,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,3,1125,Central Region,5,0.73,10.0,10.0,10.0,10.0,1.28333,103.83127
817,9567575,65,Condominium,Private room,683.0,896.0,1,1,0,364,59,33,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,90,1125,Central Region,0,1.45,10.0,10.0,10.0,10.0,1.30471,103.82582
818,9584573,35,Condominium,Private room,90.0,2304.0,1,1,0,290,0,35,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,90,1125,North-East Region,2,0.31,10.0,10.0,10.0,10.0,1.40529,103.90132
819,9619878,50,Apartment,Private room,849.0,1748.0,1,1,30,0,0,37,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,3,32,Central Region,2,0.19,8.0,8.0,9.0,9.0,1.32052,103.82246
820,9635192,47,Apartment,Private room,1282.0,1300.0,7,1,0,321,31,21,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,2,1125,Central Region,46,3.74,10.0,10.0,10.0,9.0,1.28471,103.8436
821,9637324,145,Apartment,Entire home/apt,594.0,766.0,13,1,0,0,0,20,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,3,1125,Central Region,0,0.15,10.0,9.0,10.0,10.0,1.29211,103.80713
822,9637478,77,Hostel,Shared room,785.0,1081.0,5,1,0,357,59,17,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,2,0.11,10.0,9.0,10.0,9.0,1.28778,103.85047
823,9637729,160,Apartment,Entire home/apt,255.0,374.0,13,1,0,0,0,19,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,5,1125,Central Region,0,0.16,7.0,8.0,7.0,7.0,1.29049,103.8066
824,9653717,215,Apartment,Entire home/apt,1059.0,1657.0,3,4,20,104,2,48,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,3,1125,Central Region,3,0.61,10.0,9.0,10.0,10.0,1.32024,103.82049
825,9654411,43,Apartment,Private room,0.0,146.0,1,1,15,0,0,15,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1125,West Region,0,0.03,8.0,8.0,8.0,8.0,1.34268,103.69931
826,9667448,50,Condominium,Private room,1199.0,2278.0,1,1,20,331,30,35,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,30,365,East Region,1,0.15,9.0,10.0,10.0,10.0,1.348,103.92826
827,9669437,24,Apartment,Shared room,0.0,21.0,1,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1125,Central Region,0,0.02,8.0,2.0,4.0,4.0,1.2882,103.7925
828,9673809,35,Apartment,Private room,157.0,330.0,1,1,15,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1125,North Region,0,0.05,9.0,9.0,9.0,9.0,1.45051,103.81707
829,9683612,28,Hostel,Shared room,992.0,1135.0,14,1,0,331,26,12,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1125,Central Region,2,0.26,9.0,8.0,8.0,8.0,1.30366,103.85097
830,9685459,74,Condominium,Private room,1050.0,1165.0,10,2,40,354,49,52,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2,1125,Central Region,5,0.22,10.0,9.0,9.0,9.0,1.32878,103.84929
831,9696725,256,Tourism,Entire home/apt,1262.0,1300.0,1,3,0,75,44,33,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,2,1125,West Region,12,0.88,9.0,10.0,9.0,8.0,1.38077,103.75996
832,9698728,198,Condominium,Entire home/apt,140.0,469.0,3,1,0,357,52,25,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,7,1125,Central Region,0,0.05,10.0,7.0,8.0,8.0,1.31693,103.85016
833,9699613,89,Apartment,Private room,1098.0,1207.0,10,2,45,347,42,29,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2,1095,Central Region,7,0.62,9.0,8.0,9.0,8.0,1.3288,103.84714
834,9699851,74,Apartment,Private room,0.0,174.0,3,1,0,0,0,20,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1125,Central Region,0,0.02,10.0,10.0,10.0,10.0,1.31636,103.8809
835,9716208,35,Other,Shared room,1233.0,1254.0,7,1,0,353,48,17,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,10,1.82,9.0,10.0,10.0,10.0,1.31153,103.85984
836,9717005,80,Apartment,Private room,257.0,2191.0,5,1,10,24,1,32,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,2,1125,Central Region,35,4.01,9.0,10.0,10.0,9.0,1.32066,103.85301
837,9718210,95,Townhouse,Private room,847.0,1762.0,1,1,0,362,57,29,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,28,1125,Central Region,0,0.19,9.0,9.0,9.0,9.0,1.30706,103.85259
838,9718911,280,Apartment,Entire home/apt,1216.0,2110.0,30,5,30,246,10,21,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,2,1125,Central Region,34,2.02,10.0,9.0,9.0,9.0,1.30364,103.83507
839,9738754,305,Apartment,Entire home/apt,0.0,1259.0,1,1,0,0,0,12,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1125,Central Region,0,0.02,10.0,10.0,10.0,10.0,1.27861,103.85142
840,9738917,70,Other,Shared room,1085.0,1288.0,7,1,0,353,48,16,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,1,0.11,9.0,10.0,10.0,10.0,1.31169,103.86033
841,9746208,68,Apartment,Private room,1234.0,1300.0,7,1,20,244,25,24,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,2,1111,Central Region,50,3.19,10.0,9.0,10.0,9.0,1.28294,103.84387
842,9760045,152,Apartment,Entire home/apt,463.0,604.0,13,1,0,0,0,18,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,5,1125,Central Region,0,0.22,9.0,8.0,7.0,8.0,1.2924,103.80661
843,9763409,150,Apartment,Entire home/apt,180.0,659.0,1,1,0,0,0,20,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,1125,Central Region,0,0.06,10.0,9.0,10.0,10.0,1.28337,103.82942
844,9766212,250,Apartment,Entire home/apt,291.0,1130.0,1,1,0,0,0,19,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,2,1125,Central Region,0,0.12,10.0,10.0,10.0,10.0,1.31374,103.80672
845,9778024,240,Apartment,Entire home/apt,1280.0,1615.0,2,8,20,293,18,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,90,Central Region,44,3.71,9.0,10.0,10.0,9.0,1.3134,103.87929
846,9778892,65,Condominium,Private room,1090.0,1177.0,10,2,30,351,46,48,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2,1095,Central Region,11,0.48,9.0,8.0,9.0,9.0,1.32922,103.84877
847,9786807,72,Condominium,Private room,1084.0,1111.0,2,2,30,1,1,23,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,2,30,East Region,25,3.51,9.0,10.0,10.0,9.0,1.33708,103.93015
848,9811834,89,Apartment,Private room,0.0,109.0,1,1,0,364,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,365,Central Region,0,0.02,8.0,6.0,6.0,6.0,1.28025,103.82337
849,9818528,96,Condominium,Entire home/apt,637.0,1560.0,2,1,0,324,25,22,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,7,1125,Central Region,1,0.09,10.0,10.0,10.0,8.0,1.28206,103.85366
850,9828451,65,Apartment,Private room,1279.0,2561.0,1,1,0,364,59,12,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,21,1125,Central Region,1,0.12,10.0,10.0,10.0,10.0,1.31854,103.84131
851,9834743,85,Condominium,Private room,922.0,3030.0,3,2,15,361,56,24,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1124,Central Region,0,3.15,10.0,10.0,10.0,10.0,1.31541,103.88361
852,9834988,89,Condominium,Private room,596.0,2863.0,3,1,0,361,56,21,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1125,Central Region,0,0.11,10.0,9.0,9.0,8.0,1.31516,103.88403
853,9835116,89,Condominium,Private room,510.0,2734.0,3,1,0,363,58,25,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1124,Central Region,0,0.51,10.0,10.0,9.0,9.0,1.31517,103.88574
854,9849145,56,Condominium,Private room,1035.0,1187.0,3,1,0,106,0,24,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,5,1125,West Region,1,0.3,8.0,10.0,10.0,9.0,1.39029,103.76979
855,9857050,219,Apartment,Entire home/apt,44.0,554.0,2,1,0,175,0,18,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,2,1125,Central Region,0,0.06,10.0,10.0,10.0,10.0,1.31408,103.88488
856,9866651,35,Other,Shared room,666.0,764.0,7,1,0,353,48,16,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,0,0.3,9.0,10.0,10.0,10.0,1.3129,103.86146
857,9866904,35,Other,Shared room,620.0,822.0,7,1,0,353,48,16,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,0,0.68,9.0,10.0,10.0,10.0,1.31132,103.86153
858,9866917,35,Other,Shared room,840.0,910.0,7,1,0,353,48,16,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,0,1.63,10.0,10.0,10.0,10.0,1.31284,103.86089
859,9866970,35,Other,Shared room,766.0,799.0,7,1,0,350,48,16,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,0,0.26,10.0,10.0,10.0,10.0,1.31232,103.86178
860,9866985,92,Hostel,Private room,248.0,1215.0,10,1,0,345,41,32,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1125,Central Region,2,0.3,9.0,7.0,7.0,7.0,1.28271,103.84586
861,9869425,70,Other,Shared room,613.0,677.0,7,1,0,336,31,16,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,0,0.15,9.0,10.0,10.0,10.0,1.31292,103.85983
862,9872882,60,Townhouse,Private room,293.0,571.0,1,1,100,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1125,North-East Region,0,0.05,8.0,10.0,10.0,8.0,1.34444,103.87119
863,9887900,165,Condominium,Entire home/apt,399.0,715.0,1,3,20,364,59,17,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,90,1125,North-East Region,0,0.31,9.0,9.0,10.0,9.0,1.38993,103.88019
864,9891697,150,Apartment,Entire home/apt,246.0,559.0,6,2,25,365,60,18,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,365,1125,Central Region,0,0.31,8.0,9.0,10.0,9.0,1.31168,103.88002
865,9896783,22,Hostel,Shared room,1157.0,1243.0,21,1,28,362,57,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,5,1.59,9.0,8.0,9.0,9.0,1.3108,103.85995
866,9897216,70,Apartment,Private room,0.0,1166.0,1,1,0,0,0,16,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,3,1125,Central Region,0,0.02,10.0,10.0,10.0,10.0,1.3384,103.86546
867,9898367,72,Apartment,Private room,1257.0,1284.0,2,2,30,43,23,26,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,2,30,East Region,40,3.77,9.0,10.0,10.0,9.0,1.33668,103.93036
868,9898989,56,Apartment,Private room,127.0,217.0,1,1,0,0,0,25,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,4,1125,Central Region,0,0.05,10.0,8.0,8.0,8.0,1.30723,103.7844
869,9901369,110,Apartment,Entire home/apt,1241.0,2665.0,13,3,15,276,14,40,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,2,365,Central Region,35,2.72,9.0,9.0,9.0,9.0,1.31103,103.88215
870,9910891,50,Other,Shared room,1103.0,1110.0,3,1,50,76,0,15,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1125,Central Region,7,0.84,10.0,9.0,10.0,9.0,1.2866,103.85051
871,9915648,22,Hostel,Shared room,1053.0,1133.0,21,1,28,363,58,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,2,0.64,9.0,9.0,9.0,9.0,1.3109,103.86107
872,9927724,210,Apartment,Entire home/apt,1220.0,1272.0,2,4,20,109,10,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1125,Central Region,54,3.86,10.0,8.0,9.0,8.0,1.30368,103.83469
873,9928008,123,Condominium,Entire home/apt,1167.0,1306.0,2,1,0,328,23,41,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,2,1125,East Region,1,1.79,9.0,10.0,10.0,9.0,1.32071,103.90878
874,9932692,45,Condominium,Private room,229.0,295.0,2,1,8,328,23,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1125,North Region,0,0.28,8.0,7.0,9.0,8.0,1.42562,103.82559
875,9959188,77,Apartment,Private room,723.0,1695.0,1,1,0,0,0,21,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,7,1125,East Region,1,0.17,9.0,8.0,9.0,9.0,1.34142,103.95665
876,9962463,180,Apartment,Entire home/apt,0.0,1177.0,1,1,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,1125,Central Region,0,0.02,10.0,10.0,10.0,10.0,1.27532,103.84511
877,9967697,26,Hostel,Shared room,1122.0,1226.0,10,1,31,352,53,26,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1125,Central Region,1,0.5,10.0,9.0,9.0,9.0,1.28331,103.84625
878,9979272,100,Apartment,Private room,18.0,547.0,1,1,0,0,0,16,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1125,Central Region,0,0.05,10.0,6.0,9.0,7.0,1.29907,103.88689
879,9979584,60,Condominium,Private room,226.0,2584.0,1,1,40,107,1,17,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,2,1125,Central Region,6,0.64,10.0,10.0,10.0,10.0,1.31451,103.84719
880,9980935,26,House,Private room,1260.0,1357.0,1,1,10,309,22,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1125,North Region,41,4.09,8.0,9.0,9.0,9.0,1.42479,103.84528
881,9985237,135,Condominium,Entire home/apt,428.0,1045.0,1,2,20,0,0,21,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,3,1125,Central Region,0,0.66,10.0,9.0,9.0,9.0,1.29805,103.83698
882,9986864,150,Apartment,Private room,5.0,28.0,1,1,0,364,59,12,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1125,Central Region,0,0.05,10.0,6.0,10.0,8.0,1.29866,103.89037
883,10001615,56,Other,Shared room,1263.0,1279.0,3,1,52,335,55,14,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1125,Central Region,5,0.89,10.0,10.0,10.0,10.0,1.28672,103.84831
884,10007970,45,Apartment,Shared room,1125.0,1140.0,3,1,45,359,57,18,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,1125,Central Region,2,1.57,10.0,9.0,9.0,9.0,1.28653,103.84851
885,10020525,22,Hostel,Shared room,410.0,490.0,21,1,28,365,60,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,0,0.33,9.0,8.0,8.0,9.0,1.31195,103.86113
886,10020663,22,Hostel,Shared room,1261.0,1335.0,21,1,28,359,56,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,35,1.67,9.0,8.0,9.0,9.0,1.31085,103.85942
887,10020690,43,Hostel,Shared room,946.0,1025.0,21,2,28,365,60,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,1,0.57,9.0,8.0,9.0,9.0,1.31053,103.86147
888,10021140,43,Hostel,Shared room,344.0,477.0,21,2,28,365,60,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,0,0.17,9.0,9.0,8.0,8.0,1.31178,103.86169
889,10021704,22,Hostel,Shared room,1164.0,1273.0,21,1,28,364,59,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,11,1.86,9.0,8.0,9.0,9.0,1.31244,103.85954
890,10023519,22,Hostel,Shared room,980.0,1068.0,21,1,28,365,60,23,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,3,0.59,9.0,9.0,9.0,9.0,1.31028,103.86029
891,10024927,130,Condominium,Entire home/apt,1139.0,1526.0,132,2,25,301,2,34,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,5,1125,Central Region,7,0.28,9.0,9.0,9.0,9.0,1.30584,103.84986
892,10025775,238,Condominium,Entire home/apt,1240.0,1537.0,132,5,15,202,5,32,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,7,1125,Central Region,2,0.12,10.0,9.0,10.0,9.0,1.33114,103.84369
893,10027442,22,Hostel,Shared room,789.0,871.0,21,1,28,365,60,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,0,0.57,9.0,8.0,9.0,9.0,1.31011,103.85956
894,10030323,22,Hostel,Shared room,1172.0,1291.0,21,1,28,365,60,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,4,1.56,9.0,8.0,9.0,9.0,1.3106,103.86112
895,10040456,22,Hostel,Shared room,386.0,675.0,21,1,28,364,59,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,0,0.14,9.0,9.0,9.0,8.0,1.31139,103.86002
896,10040828,18,Hostel,Shared room,1216.0,1332.0,21,1,25,298,41,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,22,1.17,9.0,8.0,9.0,8.0,1.31325,103.86168
897,10040869,22,Hostel,Shared room,1265.0,1339.0,21,1,28,363,58,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,17,2.11,9.0,8.0,8.0,8.0,1.31051,103.86102
898,10040969,43,Hostel,Shared room,1129.0,1212.0,21,2,28,365,60,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,2,1.23,9.0,8.0,9.0,9.0,1.31088,103.86117
899,10041012,39,Hostel,Shared room,1212.0,1299.0,21,2,28,365,60,24,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1125,Central Region,5,0.57,9.0,8.0,9.0,9.0,1.31079,103.86171
900,10044375,195,Apartment,Entire home/apt,634.0,766.0,13,1,0,0,0,23,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,2,1125,Central Region,0,0.4,9.0,9.0,9.0,9.0,1.29171,103.80779
901,10075591,290,Apartment,Entire home/apt,2.0,1492.0,1,1,0,0,0,20,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1125,Central Region,0,0.06,10.0,10.0,10.0,10.0,1.30919,103.82702
902,10084321,85,Apartment,Private room,1264.0,1330.0,31,2,15,354,49,30,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,15,0.98,9.0,9.0,8.0,8.0,1.2948,103.8388
903,10106290,30,Apartment,Shared room,989.0,1305.0,14,1,30,268,0,35,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,2,180,Central Region,9,1.03,10.0,9.0,9.0,9.0,1.30024,103.8529
904,10107535,45,Apartment,Private room,701.0,851.0,2,1,200,0,0,19,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,2,1125,Central Region,0,1.25,9.0,10.0,9.0,9.0,1.32656,103.86275
905,10126030,130,Other,Private room,416.0,1203.0,14,1,0,339,36,20,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1125,North-East Region,3,0.2,10.0,9.0,8.0,9.0,1.35534,103.86679
906,10143972,49,Apartment,Private room,1227.0,1492.0,1,2,20,298,0,20,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,1125,East Region,13,0.79,9.0,9.0,10.0,9.0,1.35202,103.93542
907,10158511,142,Apartment,Entire home/apt,1053.0,3132.0,30,1,0,270,2,19,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,365,Central Region,1,0.08,10.0,10.0,9.0,9.0,1.29652,103.83016
908,10159535,65,House,Private room,28.0,642.0,9,1,35,365,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,30,West Region,0,0.08,9.0,9.0,9.0,8.0,1.32854,103.76453
909,10184123,118,House,Private room,856.0,1682.0,7,1,0,364,59,35,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,90,1125,Central Region,0,0.36,9.0,9.0,9.0,9.0,1.28312,103.83617
910,10185535,125,Serviced apartment,Entire home/apt,1023.0,1913.0,193,2,40,365,60,31,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,7,1125,North-East Region,1,0.24,8.0,8.0,8.0,8.0,1.35725,103.86766
911,10214097,133,Condominium,Private room,769.0,1266.0,1,3,80,278,36,51,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1125,East Region,8,1.19,8.0,9.0,9.0,9.0,1.30986,103.93345
912,10214341,148,Serviced apartment,Entire home/apt,0.0,1327.0,111,2,20,350,45,36,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,10,1124,Central Region,1,0.15,10.0,10.0,10.0,10.0,1.30631,103.8481
913,10214705,130,Serviced apartment,Entire home/apt,232.0,1460.0,111,2,20,331,26,34,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,7,1124,Central Region,5,0.5,10.0,10.0,10.0,10.0,1.32283,103.85234
914,10225514,89,Apartment,Private room,1235.0,2013.0,44,2,15,330,31,31,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,2,1125,Central Region,14,0.9,9.0,9.0,9.0,9.0,1.29579,103.84014
915,10240532,219,Apartment,Private room,0.0,820.0,3,2,55,0,0,28,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1125,West Region,0,0.02,10.0,10.0,6.0,8.0,1.36924,103.77507
916,10244337,135,Condominium,Entire home/apt,1181.0,1233.0,4,2,25,230,47,52,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,5,488,East Region,10,0.56,9.0,8.0,8.0,8.0,1.30592,103.92515
917,10263921,74,Apartment,Private room,844.0,1152.0,10,2,40,358,53,43,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2,1125,Central Region,3,0.12,9.0,7.0,8.0,6.0,1.32729,103.8492
918,10273463,54,Townhouse,Private room,1066.0,2751.0,4,1,0,236,25,37,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,30,1125,East Region,1,0.61,10.0,10.0,10.0,10.0,1.32206,103.91345
919,10288989,150,Condominium,Entire home/apt,856.0,1983.0,8,3,20,294,14,24,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,365,North-East Region,11,0.71,9.0,9.0,9.0,9.0,1.40615,103.90041
